461	10 
462	8 
463	9 
464	4 
465	3 
466	8 
467	3 
468	3 
469	5 
470	2 
471	1 
472	7 
473	4 
474	8 
475	6 
476	1 
477	4 
478	3 
479	6 
480	2 
481	2 
482	11 
483	7 
484	10 
485	9 
486	5 
487	3 
488	9 
489	5 
490	4 
491	9 
492	3 
493	6 
494	7 
495	6 
496	7 
497	9 
498	10 
499	7 
500	9 
501	11 
502	10 
503	7 
504	10 
505	7 
506	5 
507	5 
508	8 
509	6 
510	2 
511	4 
512	11 
513	5 
514	6 
515	6 
516	6 
517	11 
518	7 
519	3 
520	6 
521	7 
522	5 
523	2 
524	5 
525	9 
526	7 
527	10 
528	11 
529	8 
530	5 
531	7 
532	9 
533	4 
534	10 
535	7 
536	7 
537	1 
538	10 
539	3 
540	1 
541	4 
542	11 
543	8 
544	9 
545	7 
546	10 
547	4 
548	6 
549	3 
550	3 
551	4 
552	3 
553	10 
554	2 
555	3 
556	11 
557	9 
558	5 
559	1 
560	3 
561	6 
562	8 
563	1 
564	10 
565	3 
566	9 
567	4 
568	6 
569	11 
570	3 
571	10 
572	7 
573	2 
574	8 
575	7 
576	10 
577	9 
578	8 
579	3 
580	5 
581	9 
582	5 
583	5 
584	11 
585	5 
586	6 
587	7 
588	9 
589	6 
590	1 
591	4 
592	10 
593	3 
594	10 
595	5 
596	10 
597	6 
598	6 
599	9 
600	10 
601	11 
602	2 
603	11 
604	10 
605	3 
606	3 
607	1 
608	6 
609	3 
610	3 
611	11 
612	9 
613	5 
614	5 
615	8 
616	1 
617	7 
618	7 
619	4 
620	8 
621	5 
622	10 
623	5 
624	5 
625	10 
626	9 
627	8 
628	10 
629	6 
630	9 
631	6 
632	10 
633	7 
634	11 
635	11 
636	3 
637	6 
638	4 
639	9 
640	9 
641	2 
642	8 
643	1 
644	11 
645	8 
646	7 
647	9 
648	9 
649	10 
650	8 
651	10 
652	6 
653	5 
654	9 
655	9 
656	2 
657	5 
658	3 
659	5 
660	9 
661	5 
662	11 
663	9 
664	5 
665	10 
666	8 
667	11 
668	5 
669	7 
670	6 
671	7 
672	1 
673	6 
674	11 
675	1 
676	6 
677	2 
678	5 
679	10 
680	9 
681	5 
682	5 
683	6 
684	5 
685	3 
686	7 
687	4 
688	6 
689	8 
690	4 
691	2 
692	2 
693	10 
694	3 
695	7 
696	6 
697	1 
698	2 
699	7 
700	6 
701	11 
702	6 
703	1 
704	1 
705	3 
706	1 
707	3 
708	10 
709	9 
710	7 
711	11 
712	11 
713	2 
714	10 
715	10 
716	7 
717	9 
718	10 
719	5 
720	9 
721	8 
722	7 
723	3 
724	9 
725	8 
726	9 
727	5 
728	4 
729	3 
730	8 
731	8 
732	3 
733	7 
734	10 
735	6 
736	10 
737	2 
738	5 
739	3 
740	5 
741	5 
742	1 
743	4 
744	6 
745	5 
746	7 
747	7 
748	10 
749	4 
750	5 
751	7 
752	8 
753	7 
754	4 
755	5 
756	7 
757	7 
758	2 
759	5 
760	9 
761	3 
762	9 
763	9 
764	3 
765	5 
766	3 
767	9 
768	9 
769	8 
770	4 
771	5 
772	5 
773	5 
774	3 
775	10 
776	9 
777	10 
778	9 
779	7 
780	5 
781	7 
782	11 
783	2 
784	7 
785	6 
786	8 
787	11 
788	2 
789	3 
790	4 
791	7 
792	7 
793	9 
794	3 
795	2 
796	7 
797	11 
798	11 
799	2 
800	9 
801	9 
802	10 
803	8 
804	4 
805	3 
806	5 
807	4 
808	7 
809	4 
810	11 
811	4 
812	3 
813	5 
814	7 
815	10 
816	6 
817	10 
818	9 
819	2 
820	2 
821	3 
822	7 
823	9 
824	9 
825	6 
826	3 
827	5 
828	5 
829	11 
830	6 
831	1 
832	9 
833	3 
834	5 
835	5 
836	7 
837	9 
838	5 
839	10 
840	1 
841	2 
842	10 
843	5 
844	3 
845	8 
846	9 
847	5 
848	3 
849	11 
850	10 
851	5 
852	7 
853	11 
854	4 
855	8 
856	3 
857	3 
858	11 
859	2 
860	6 
861	6 
862	10 
863	8 
864	9 
865	5 
866	7 
867	9 
868	3 
869	6 
870	3 
871	10 
872	6 
873	9 
874	3 
875	6 
876	8 
877	2 
878	10 
879	2 
880	9 
881	1 
882	1 
883	5 
884	3 
885	7 
886	8 
887	11 
888	9 
889	2 
890	3 
891	1 
892	2 
893	4 
894	8 
895	5 
896	2 
897	9 
898	9 
899	3 
900	9 
901	5 
902	2 
903	11 
904	10 
905	9 
906	5 
907	6 
908	6 
909	5 
910	4 
911	7 
912	9 
913	6 
914	11 
915	11 
916	5 
917	10 
918	3 
919	4 
920	4 
921	9 
922	3 
923	4 
924	9 
925	4 
926	10 
927	4 
928	1 
929	9 
930	6 
931	9 
932	4 
933	10 
934	2 
935	5 
936	8 
937	9 
938	9 
939	6 
940	5 
941	7 
942	7 
943	5 
944	1 
945	4 
946	6 
947	3 
948	5 
949	1 
950	5 
951	5 
952	1 
953	3 
954	1 
955	5 
956	5 
957	2 
958	5 
959	5 
960	7 
961	3 
962	9 
963	9 
964	8 
965	10 
966	8 
967	3 
968	5 
969	7 
970	3 
971	5 
972	10 
973	3 
974	9 
975	6 
976	1 
977	6 
978	5 
979	6 
980	2 
981	9 
982	5 
983	7 
984	5 
985	5 
986	3 
987	8 
988	9 
989	1 
990	9 
991	2 
992	8 
993	9 
994	10 
995	9 
996	7 
997	6 
998	3 
999	2 
1000	3 
